2025-09-13 00:54:33.941 | INFO | ==================== 日志系统初始化 ====================
2025-09-13 00:54:34.162 | INFO | 模板目录: templates\exploration
2025-09-13 00:54:34.162 | INFO | 模板目录存在: True
2025-09-13 00:54:34.162 | DEBUG | 检查模板文件: templates\exploration\res_e_exploration_open.png
2025-09-13 00:54:34.163 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_exploration_open.png
2025-09-13 00:54:34.163 | INFO | 成功加载模板: entrance
2025-09-13 00:54:34.163 | DEBUG | 检查模板文件: templates\exploration\res_exploration_title.png
2025-09-13 00:54:34.163 | DEBUG | 文件存在，尝试加载: templates\exploration\res_exploration_title.png
2025-09-13 00:54:34.163 | INFO | 成功加载模板: main
2025-09-13 00:54:34.163 | DEBUG | 检查模板文件: templates\exploration\res_e_settings_button.png
2025-09-13 00:54:34.164 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_settings_button.png
2025-09-13 00:54:34.164 | INFO | 成功加载模板: settings_button
2025-09-13 00:54:34.164 | DEBUG | 检查模板文件: templates\exploration\res_normal_battle_button.png
2025-09-13 00:54:34.164 | DEBUG | 文件存在，尝试加载: templates\exploration\res_normal_battle_button.png
2025-09-13 00:54:34.164 | INFO | 成功加载模板: normal_monster
2025-09-13 00:54:34.164 | DEBUG | 检查模板文件: templates\exploration\res_boss_battle_button.png
2025-09-13 00:54:34.164 | DEBUG | 文件存在，尝试加载: templates\exploration\res_boss_battle_button.png
2025-09-13 00:54:34.164 | INFO | 成功加载模板: boss_monster
2025-09-13 00:54:34.164 | DEBUG | 检查模板文件: templates\exploration\res_treasure_box_click.png
2025-09-13 00:54:34.164 | DEBUG | 文件存在，尝试加载: templates\exploration\res_treasure_box_click.png
2025-09-13 00:54:34.165 | INFO | 成功加载模板: treasure_box
2025-09-13 00:54:34.165 | DEBUG | 检查模板文件: templates\exploration\res_get_reward.png
2025-09-13 00:54:34.165 | DEBUG | 文件存在，尝试加载: templates\exploration\res_get_reward.png
2025-09-13 00:54:34.165 | INFO | 成功加载模板: get_reward
2025-09-13 00:54:34.165 | DEBUG | 检查模板文件: templates\exploration\res_battle_reward.png
2025-09-13 00:54:34.165 | DEBUG | 文件存在，尝试加载: templates\exploration\res_battle_reward.png
2025-09-13 00:54:34.165 | INFO | 成功加载模板: battle_reward
2025-09-13 00:54:34.165 | DEBUG | 检查模板文件: templates\exploration\res_e_auto_rotate_on.png
2025-09-13 00:54:34.165 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_auto_rotate_on.png
2025-09-13 00:54:34.165 | INFO | 成功加载模板: auto_rotate_on
2025-09-13 00:54:34.166 | DEBUG | 检查模板文件: templates\exploration\res_e_auto_rotate_off.png
2025-09-13 00:54:34.166 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_auto_rotate_off.png
2025-09-13 00:54:34.166 | INFO | 成功加载模板: auto_rotate_off
2025-09-13 00:54:34.166 | DEBUG | 检查模板文件: templates\exploration\res_swipe_end.png
2025-09-13 00:54:34.166 | DEBUG | 文件存在，尝试加载: templates\exploration\res_swipe_end.png
2025-09-13 00:54:34.166 | INFO | 成功加载模板: swipe_end
2025-09-13 00:54:34.166 | DEBUG | 检查模板文件: templates\exploration\res_e_exit_confirm.png
2025-09-13 00:54:34.166 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_exit_confirm.png
2025-09-13 00:54:34.167 | INFO | 成功加载模板: exit_confirm
2025-09-13 00:54:34.167 | DEBUG | 检查模板文件: templates\exploration\res_battle_start.png
2025-09-13 00:54:34.167 | DEBUG | 文件存在，尝试加载: templates\exploration\res_battle_start.png
2025-09-13 00:54:34.167 | INFO | 成功加载模板: battle_start
2025-09-13 00:54:34.167 | DEBUG | 检查模板文件: templates\exploration\res_e_exploration_click.png
2025-09-13 00:54:34.167 | DEBUG | 文件存在，尝试加载: templates\exploration\res_e_exploration_click.png
2025-09-13 00:54:34.167 | INFO | 成功加载模板: exploration_click
2025-09-13 00:54:34.167 | INFO | 任务配置:
2025-09-13 00:54:34.167 | INFO | 探索章节: 第二十八章
2025-09-13 00:54:34.168 | INFO | UP类型: 经验UP
2025-09-13 00:54:34.168 | INFO | 战斗次数: 5
2025-09-13 00:54:34.168 | INFO | 时间限制: 0:10:00
2025-09-13 00:54:34.168 | INFO | 启动探索任务
2025-09-13 00:54:34.168 | INFO | 
2025-09-13 00:54:34.168 | INFO | >>> 开始任务: 探索任务 <<<
2025-09-13 00:54:34.168 | INFO | 
2025-09-13 00:54:34.168 | INFO | >>> 开始执行探索任务 - 第二十八章 <<<
2025-09-13 00:54:34.168 | INFO | 正在进入探索界面...
2025-09-13 00:54:34.543 | WARNING | 未找到探索入口，可能已在探索界面
2025-09-13 00:54:34.543 | INFO | 正在选择章节: 第二十八章
2025-09-13 00:56:23.769 | INFO | 
2025-09-13 00:56:23.769 | INFO | >>> 探索任务统计 <<<
2025-09-13 00:56:23.769 | INFO | 任务时长: 0:01:49.600731
2025-09-13 00:56:23.770 | INFO | 战斗次数: 0
2025-09-13 00:56:23.770 | INFO | 经验怪物: 0
2025-09-13 00:56:23.770 | INFO | 金币怪物: 0
2025-09-13 00:56:23.770 | INFO | 达摩怪物: 0
2025-09-13 00:56:23.770 | INFO | 宝箱收集: 0
2025-09-13 00:56:23.770 | ERROR | 探索任务失败
