2025-09-13 01:47:18.612 | INFO | ==================== 日志系统初始化 ====================
2025-09-13 01:47:25.802 | DEBUG | 检查模板文件: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:47:25.802 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:47:25.802 | INFO | 成功加载模板: sure_button
2025-09-13 01:47:25.803 | DEBUG | 检查模板文件: templates\exploration\res\res_team_emoji.png
2025-09-13 01:47:25.803 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_team_emoji.png
2025-09-13 01:47:25.803 | INFO | 成功加载模板: team_emoji
2025-09-13 01:47:25.803 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:47:25.803 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:47:25.803 | INFO | 成功加载模板: create_team
2025-09-13 01:47:25.803 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:47:25.804 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:47:25.804 | INFO | 成功加载模板: create_ensure
2025-09-13 01:47:25.804 | DEBUG | 检查模板文件: templates\exploration\res\res_swipe_end.png
2025-09-13 01:47:25.804 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_swipe_end.png
2025-09-13 01:47:25.804 | INFO | 成功加载模板: swipe_end
2025-09-13 01:47:25.805 | DEBUG | 检查模板文件: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:47:25.805 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:47:25.805 | INFO | 成功加载模板: exit_confirm
2025-09-13 01:47:25.805 | DEBUG | 检查模板文件: templates\exploration\res\res_red_close.png
2025-09-13 01:47:25.805 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_red_close.png
2025-09-13 01:47:25.805 | INFO | 成功加载模板: red_close
2025-09-13 01:47:27.034 | INFO | 启动探索任务
2025-09-13 01:47:27.034 | INFO | 
2025-09-13 01:47:27.034 | INFO | >>> 开始任务: 探索任务 <<<
2025-09-13 01:47:27.034 | INFO | 
2025-09-13 01:47:27.034 | INFO | >>> 开始执行探索任务 - 第八章 <<<
2025-09-13 01:47:27.035 | INFO | 检查当前界面状态...
2025-09-13 01:47:27.414 | INFO | 已在探索界面
2025-09-13 01:47:27.414 | INFO | 正在选择章节: 第八章
2025-09-13 01:47:27.414 | INFO | 开始寻找目标章节
2025-09-13 01:47:28.298 | INFO | 当前识别到的章节: ['第七章', '第八章', '第九章', '第十意']
2025-09-13 01:47:28.301 | INFO | 找到目标章节: 第八章
2025-09-13 01:47:28.302 | INFO | 开始尝试点击章节: 第八章
2025-09-13 01:47:28.302 | INFO | 第1次尝试点击章节
2025-09-13 01:47:29.176 | INFO | OCR识别到目标章节，点击位置: (1150, 358)
2025-09-13 01:47:31.721 | INFO | 找到探索按钮，位置: (1077, 248)
2025-09-13 01:47:35.304 | INFO | 开始探索循环
2025-09-13 01:47:35.686 | DEBUG | 场景切换: Scene.UNKNOWN -> Scene.ENTRANCE
2025-09-13 01:47:35.686 | INFO | 处理探索入口
2025-09-13 01:47:39.261 | INFO | 处理探索入口
2025-09-13 01:47:42.870 | INFO | 处理探索入口
2025-09-13 01:47:46.469 | ERROR | 探索任务执行失败: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
2025-09-13 01:47:46.470 | INFO | 
2025-09-13 01:47:46.470 | INFO | >>> 探索任务统计 <<<
2025-09-13 01:47:46.470 | INFO | 任务时长: 0:00:19.435012
2025-09-13 01:47:46.470 | INFO | 战斗次数: 0
2025-09-13 01:47:46.471 | INFO | 经验怪物: 0
2025-09-13 01:47:46.471 | INFO | 金币怪物: 0
2025-09-13 01:47:46.471 | INFO | 达摩怪物: 0
2025-09-13 01:47:46.471 | INFO | 宝箱收集: 0
2025-09-13 01:47:46.471 | INFO | 任务 [探索任务]: 完成 (耗时: 19.44秒)
2025-09-13 01:47:46.472 | ERROR | 探索任务失败
